9866.053545258241,3.206207890977764,5636.669893603267,6542.110430516193,4860.694972315894,8654.015019528284,3320.340637468455,5662.734996207781,144.9562775062751,1925.069385299401,16.92641626554395,328.7368500676213,275.2507579881616,641.6753120021003,8560.368806416684,2799.37481468612,8298.316691771457,3543.226129360481,399.381031998473,5210.197250784805
2220.349546245593,5154.175434734639,1344.781843797618,5016.922551866451,2905.965026982228,5211.275044737923,8902.784650109512,1132.505935879673,53.51611936430015,90.89740511851791,8929.867547904902,9005.850195055467,4360.040671276513,6570.703254414397,2827.160772721583,5582.501140544664,378.8547491564299,5.678609844505484,691.8009571871199,0.001164373817134468
9421.303070223894,3232.148640914503,58.7201090892376,60.59220682666896,1421.742987457734,5198.679172105746,2457.089158433563,5871.177204043629,533.5940421638015,5661.199758871187,4267.871287651059,7906.15500922208,3712.159496620754,4465.990151271507,6778.245330833966,999.607604137658,3889.928143947756,5740.608015484884,6213.022993116499,2.768327672557236
3307.138639514772,63.77991051396056,460.1285548594897,476.1820068012431,1487.940841068883,9150.334845085519,4772.533567460919,8657.125750945281,2754.509055933545,1393.706468418216,1560.374721161009,16.2499534524689,2710.974451409944,6085.719776885267,5281.402253244157,3825.581740605954,31.57205723453797,7094.206246540359,6465.716469898355,5001.949086739823
6119.207610270634,3758.950063875011,3684.706458717097,1519.455362227069,342.3393013303397,930.8117216833253,3026.888240207832,7267.65640594743,4688.723265481352,342.3701437780131,7055.894318857369,4021.449942399484,486.8235936267035,6822.93726128353,4085.444640702068,1287.307249343443,19.49606408149372,106.220347695517,3357.264141625982,73.61930656442954
7653.268460144507,2171.526721975522,7944.572732191393,3433.267914738674,4452.185083198974,342.9299914551131,1814.620728433899,7018.473787104051,1484.07997468824,2951.263919144601,220.7428361986706,8293.781235574259,468.0212183633914,2463.266725640319,1449.601389249422,60.90863714402443,244.2372720547315,2661.30557911807,2419.214818712161,3188.402702694394
6346.71197495141,4.922911415352834,2823.231613871206,684.116024033319,86.81341164754167,3624.036681631615,495.388784656994,6652.444164989838,641.2340274795489,2033.56331792469,166.6866467312495,8163.284557651581,2305.310749771128,3654.262827022759,6822.895796407861,2673.952510733143,8219.030621832679,8244.714488139014,473.2202643829708,7462.603995450042
11.40676706483538,1965.073736932492,1211.214729347398,3336.45774120111,6411.528560265034,109.3564566983755,1872.829064959428,528.8622810025187,43.38646762684549,1964.757452593695,3843.572722720244,5106.934308158203,4903.91054236559,891.7773332208616,454.9345342269442,5432.39147249279,81.59573051094684,5508.373587377589,1672.306177648702,6156.419391285763
3951.043920751837,2089.625885787507,2920.265898521733,1295.801107515188,7968.783424543252,7952.150061006791,6693.918414682471,5425.030605034742,7033.331810521298,584.4218993009642,9.748963217890006,6381.240006057887,3649.220849038111,5535.330699489424,129.0689737749032,234.4103898676837,9398.21606938739,1111.505566546821,8956.572447772287,2018.29945584903
5573.481818731781,3481.173658272405,138.280422405389,2073.430714827014,62.76143738868308,840.0490499348067,2789.997336566955,997.1744024927826,1024.335843230338,604.8064110858801,2407.338014168452,3150.326057208633,1455.332644555272,1155.405976868738,3695.968212929522,4967.350606870587,1408.813579995476,1673.93789376423,893.9256082249088,7281.51172879564
